longitude,latitude,SOC,SR_B2_1,SR_B2_2,SR_B2_3,SR_B2_4,SR_B2_5,SR_B2_6,SR_B3_1,SR_B3_2,SR_B3_3,SR_B3_4,SR_B3_5,SR_B3_6,SR_B4_1,SR_B4_2,SR_B4_3,SR_B4_4,SR_B4_5,SR_B4_6,SR_B5_1,SR_B5_2,SR_B5_3,SR_B5_4,SR_B5_5,SR_B5_6,SR_B6_1,SR_B6_2,SR_B6_3,SR_B6_4,SR_B6_5,SR_B6_6,SR_B7_1,SR_B7_2,SR_B7_3,SR_B7_4,SR_B7_5,SR_B7_6,EVI_1,EVI_2,EVI_3,EVI_4,EVI_5,EVI_6,ratio_B7_B5_1,ratio_B7_B5_2,ratio_B7_B5_3,ratio_B7_B5_4,ratio_B7_B5_5,ratio_B7_B5_6,ratio_B7_B4_1,ratio_B7_B4_2,ratio_B7_B4_3,ratio_B7_B4_4,ratio_B7_B4_5,ratio_B7_B4_6
34.51996566,-4.039319591,3.572,0.262055,0.5134875,0.0453825,0.0453,0.12564125,0.071095,0.297915,0.5082625,0.1264525,0.083965,0.173615,0.12451375,0.3261025,0.51091625,0.119385,0.100795,0.171195,0.14555125,0.4776825,0.5811925,0.39477,0.23769,0.3360575,0.22070875,0.4193,0.44541125,0.2429425,0.2040025,0.19384125,0.2373325,0.29753,0.32688625,0.1611025,0.1378375,0.156015,0.1883275,0.21040235700789,0.21930074323456,0.31995162115644,0.227746870653686,0.301929537184397,0.119022798636269,0.622861419457485,0.562440585520288,0.408092053600831,0.579904497454668,0.464250909442581,0.853285155210204,0.912381843132144,0.639803979615054,1.3494366964024,1.36750334838038,0.911329186015947,1.29389132693811
34.51996566,2.713945221,12.5415,0.01978,0.6455425,0.80640375,0.2182475,0.5750875,0.5667275,0.1163875,0.6228,0.77733625,0.22642875,0.55626375,0.51324,0.0987875,0.6277775,0.7728675,0.23929875,0.56902375,0.50114,0.3043775,0.68869,0.76569,0.36452,0.62577,0.4776,0.2092275,0.21657,0.43834375,0.30259,0.421995,0.3286325,0.17334,0.2740725,0.40336375,0.2484425,0.3258825,0.24418,0.214219376283117,0.294610335222735,-0.0539725116247194,0.187791143144554,0.140503767084505,0.0625399190972962,0.569490188992288,0.397962072921053,0.526797724927843,0.681560682541424,0.520770410853828,0.511264656616415,1.75467543970644,0.436575856891972,0.521905436572246,1.03821060494466,0.572704566373548,0.487249072115577
34.52050465,-4.046595945,10.9342,0.2625775,0.46356125,0.32408125,0.0236025,0.15123,0.07710375,0.30853,0.46994125,0.33505375,0.0577575,0.2227575,0.13565125,0.332015,0.4725675,0.33609875,0.052725,0.222235,0.17665375,0.49553,0.54743625,0.44031,0.2219875,0.4219675,0.278445,0.404505,0.42173375,0.278885,0.1312925,0.274155,0.29919375,0.29159,0.30815875,0.1974575,0.0751925,0.2040025,0.24669625,0.214443166570827,0.206869125651394,0.281489758777208,0.310842886722893,0.251955077321102,0.144650385895435,0.588440659495893,0.562912576578551,0.4484510912766,0.338724027253787,0.483455479391186,0.885978379931405,0.878243452856046,0.652094674305787,0.58749846585267,1.42612612612613,0.917958467388125,1.39649597022424
34.52050465,-4.04632645,11.0712,0.2557575,0.4763075,0.316505,0.0257475,0.1123175,0.06885375,0.30226,0.4774075,0.3309425,0.0598475,0.2222625,0.13985875,0.32723,0.48270125,0.32886625,0.05641,0.209805,0.1806,0.4915425,0.55953625,0.44271625,0.220805,0.400875,0.282075,0.404285,0.4262575,0.2868325,0.1381675,0.23945,0.31123875,0.2874925,0.3104275,0.20214625,0.0815175,0.18489,0.25304875,0.237765897790572,0.228479787017346,0.295059130907309,0.300834364966736,0.290812679732043,0.13742681455144,0.584878215006841,0.554794260425486,0.456604540718801,0.369183215959784,0.461216089803555,0.897097403172915,0.878564006967577,0.643104818974469,0.614676179145778,1.4450895231342,0.881246872095517,1.40115586932447
34.52077415,2.713136737,11.36815,0.0882,0.72631,0.8227525,0.0726075,0.59145,0.6515925,0.15231625,0.7015325,0.8033375,0.1540625,0.5636475,0.56967,0.15572625,0.710415,0.7971775,0.1767775,0.573135,0.569725,0.2655475,0.757825,0.7880475,0.3182375,0.59101,0.555755,0.1806825,0.21206,0.44596125,0.3362225,0.39411,0.32195,0.1478475,0.2752275,0.39048,0.246325,0.3002525,0.238955,0.178244959485489,0.284531666087762,-0.0683900075086919,0.178095376583089,0.134747215081406,0.0490581464825941,0.556764797258494,0.363180813512354,0.495503126397838,0.774028830668919,0.508032859004078,0.429964642693273,0.949406410287283,0.387417917695995,0.489828175030028,1.39341828004129,0.523877445976951,0.419421650796437
34.52104364,-4.070850457,7.1649,0.48580875,0.40190625,0.04156,0.0478575,0.0665575,0.0491775,0.50060375,0.43149625,0.1113,0.0812425,0.0744225,0.17576,0.50684625,0.45360625,0.093535,0.10844,0.06741,0.20392,0.589305,0.5361475,0.3236,0.2038375,0.2496525,0.323545,0.38931125,0.43696875,0.1965225,0.220805,0.1514775,0.3690575,0.28158,0.31359,0.121695,0.1492225,0.102555,0.28312,0.0849020590294148,0.171788191066119,0.306987138556964,0.159469324335506,0.288997326633813,0.122921635338133,0.477817089622521,0.584895014897953,0.376066131025958,0.73206598393328,0.41079099948929,0.875056020028126,0.555553089324425,0.691326453284098,1.30106377291923,1.37608354850609,1.52136181575434,1.38838760298156
34.52104364,2.712058759,10.52215,0.03802625,0.5418125,0.841425,0.097825,0.59629,0.35023375,0.10298125,0.5791575,0.81811875,0.16773,0.5892225,0.369085,0.0943325,0.5723375,0.812495,0.161515,0.59365,0.37421375,0.24754875,0.64051,0.8010825,0.31546,0.60531,0.46262625,0.16372875,0.20623,0.4543625,0.281745,0.38322,0.3164775,0.13364375,0.2694525,0.39742375,0.21514,0.3242875,0.227295,0.263443863990272,0.289885984642829,-0.0835093540396958,0.164651704781006,0.136770428015564,0.10553689838236,0.539868409757674,0.420684298449673,0.496108390833653,0.681988207696697,0.535737886372272,0.491314533059895,1.41673071316884,0.470793019852797,0.48913993316882,1.33201250657834,0.546260422808052,0.607393501708582
34.52131314,2.690499192,13.3327,0.013015,0.110475,0.655855,0.076705,0.69089,0.44348625,0.1248575,0.172625,0.61849625,0.1960275,0.6567075,0.4769675,0.12978,0.1817275,0.6229375,0.213325,0.6598975,0.48435125,0.3122425,0.43217,0.62776375,0.337075,0.7056575,0.54974625,0.2102725,0.224215,0.3983175,0.3014075,0.4395675,0.3874275,0.1578575,0.2610925,0.382065,0.236865,0.313865,0.26833875,0.189453944495346,0.344406374562259,0.00750972317547423,0.18469069870939,0.0440331368012531,0.197020545920859,0.505560581919502,0.604143045560775,0.608612714576144,0.702707112660387,0.444783765495301,0.488113834337206,1.21634689474495,1.43672531675173,0.613327982341728,1.11034806047111,0.475626896601366,0.55401684211613
34.52131314,2.718526629,11.1745,0.3224725,0.1277725,0.7669275,0.15492875,0.0524775,0.6229375,0.34131,0.177575,0.7303525,0.21754625,0.0861925,0.6609975,0.330805,0.1817825,0.7173725,0.22596125,0.09055125,0.653765,0.5090325,0.3867125,0.70849,0.34569625,0.22453125,0.6379525,0.3950175,0.2025175,0.4820275,0.30837875,0.18336375,0.42832,0.3043775,0.1842025,0.340155,0.24303875,0.1278,0.3022875,0.279870525342296,0.342980227548879,-0.0390178073752456,0.243199706977752,0.170175815666671,0.174646180883782,0.597952979426657,0.476329314413162,0.480112633911558,0.703041326019591,0.569185803757829,0.473840137000796,0.920111546076994,1.01331261260022,0.474167883491492,1.07557711775802,1.41135544788172,0.462379448272697
34.52158263,-4.067616522,13.7105,0.8603175,0.2159925,0.254575,0.0335575,0.077365,0.1080825,0.8153,0.2474525,0.2680225,0.063725,0.15101,0.172735,0.8089475,0.25937375,0.26442,0.071975,0.154365,0.2124175,0.8087825,0.36640375,0.418035,0.201665,0.3808275,0.322335,0.3816525,0.35702625,0.2605975,0.1623675,0.2140675,0.35561,0.274045,0.27091,0.17943125,0.1007675,0.1774375,0.27278,-0.00196347928529319,0.188544657586718,0.361985167900995,0.234633869667751,0.40791457173032,0.153840824589899,0.338836460976839,0.739375620473317,0.429225423708541,0.499677683286639,0.46592617392389,0.846262428839562,0.338767348931791,1.04447732278228,0.67858425988957,1.40003473428274,1.14946717196256,1.28416914802217
34.52158263,-4.048212912,11.618,0.2597175,0.411985,0.2954675,0.037105,0.1791425,0.14947,0.3075125,0.44750125,0.3183475,0.0701875,0.21448,0.197045,0.3318775,0.4486975,0.312655,0.079565,0.212665,0.240935,0.4989675,0.52067875,0.43694125,0.1873925,0.412425,0.34648,0.3612475,0.4163575,0.28389,0.1683625,0.20414,0.319145,0.2553725,0.30292,0.194405,0.1135825,0.17543,0.2785825,0.260091653666146,0.175502972546855,0.295905905410231,0.194424610258241,0.298905924955698,0.157900799789356,0.511801870863333,0.581779072028578,0.444922515326717,0.606120842616433,0.425362187064315,0.804036308012007,0.769478196021122,0.675109622852813,0.621787593353697,1.42754351787846,0.824912420943738,1.15625583663644
34.52158263,2.668131141,14.59125,0.1953125,0.40339125,0.084625,0.21160625,0.15355375,0.48839375,0.2482225,0.41917625,0.1384425,0.25177,0.20860875,0.51146625,0.256555,0.4250475,0.1570875,0.24994125,0.22425625,0.53288875,0.37838,0.5588075,0.21129,0.4053575,0.33042,0.60936625,0.29440875,0.26553375,0.2420075,0.321785,0.30656375,0.49414125,0.2354625,0.2464075,0.2009225,0.292415,0.230705,0.35672375,0.27334177746427,0.360044960068887,0.0575833565524287,0.138115808038528,0.116341896323148,0.183990698891644,0.622291083038215,0.440952385213155,0.950932367835676,0.72137557588055,0.698217420253011,0.585401226274018,0.917785659994933,0.579717560978479,1.27904830110607,1.16993493470966,1.0287561662161,0.669415051453047
34.52158263,2.740625185,12.2034,0.1003275,0.2814425,0.53997,0.071095,0.233235,0.07566,0.1366825,0.307925,0.5149175,0.1292575,0.27829375,0.135665,0.1152325,0.3026175,0.5104075,0.1641,0.28497625,0.1531825,0.3182925,0.4465525,0.542665,0.2733025,0.39569125,0.28129125,0.204635,0.2727525,0.4110775,0.27058,0.321895,0.25687125,0.1397075,0.23197,0.351705,0.20095,0.25144,0.196605,0.249116582900424,0.31251119523292,0.10314875135722,0.149407323905172,0.145680684942964,0.116439646571557,0.438928030035266,0.519468595517884,0.648107027355735,0.735265868405887,0.635444933391881,0.698937489168255,1.2123966762849,0.766545226234438,0.689067068959606,1.22455819622182,0.88231914063014,1.28346906467775
34.52185213,2.717179156,10.9147,0.1063225,0.13231,0.767835,0.071865,0.2632925,0.593815,0.168775,0.181315,0.7262825,0.1318425,0.2256725,0.60949,0.1767775,0.18808,0.713935,0.15475,0.24352,0.6159525,0.311115,0.382615,0.707555,0.2409075,0.40709,0.7212225,0.2450875,0.25166,0.3854475,0.2274325,0.3209875,0.5012775,0.2050475,0.1945425,0.313975,0.1910775,0.27366,0.3612475,0.250355900404454,0.3202180053596,-0.0686309312507404,0.195323565009142,0.162963773667506,0.153486008390641,0.659073011587355,0.508454974321446,0.443746422539591,0.793157124622521,0.672234640988479,0.500882182682875,1.15991854166961,1.03436037856231,0.439780932437827,1.23474959612278,1.12376806833114,0.586485970914965
34.52212162,-4.046865439,12.2063,0.25496,0.5164025,0.2800125,0.0361975,0.2062575,0.188355,0.3011325,0.5205825,0.3024525,0.06961,0.2311725,0.243355,0.326515,0.525725,0.2994275,0.08072,0.2382125,0.2817725,0.49267,0.59355375,0.42940625,0.201555,0.4017825,0.3781875,0.3375975,0.45459625,0.268325,0.16696,0.2712125,0.3583875,0.227625,0.3319325,0.1842025,0.112015,0.21635,0.31194,0.243742357764511,0.193603134602828,0.285566822924246,0.213580907014047,0.272767017050315,0.145539984059511,0.462023261006353,0.559229050444042,0.42897023506295,0.555754012552405,0.538475418914462,0.824828953891919,0.697134894262132,0.631380474582719,0.615182306234397,1.3876982160555,0.908222700320092,1.10706332236112
34.52212162,-4.043900999,11.5846,0.2277625,0.46859375,0.4289525,0.0466475,0.1032425,0.052725,0.28532,0.4794425,0.42634,0.084515,0.1912975,0.137975,0.31227,0.48490125,0.4229025,0.10635,0.2070825,0.1623125,0.48068,0.557405,0.5325175,0.228945,0.37717,0.2384325,0.362045,0.4328025,0.352035,0.2088425,0.2876025,0.2418975,0.28367,0.31932375,0.2455,0.1418525,0.21107,0.2036725,0.224797843665768,0.191430144278822,0.32134277099692,0.202010132226462,0.224615033090425,0.104740570321487,0.590143130565033,0.572875646971233,0.461017713032905,0.619592041756754,0.559615027706339,0.85421450515345,0.908412591667467,0.65853356740161,0.580512056561501,1.33382698636577,1.01925561068656,1.25481709664998
34.52239112,-4.040936558,9.6535,0.2927175,0.45802,0.0652375,0.0623775,0.0690325,0.045355,0.33922,0.46202125,0.1422925,0.1011525,0.20282,0.14013375,0.3542625,0.46924,0.13506,0.126205,0.204635,0.164705,0.4847225,0.544865,0.32822,0.2338125,0.4237825,0.24979,0.353795,0.41787,0.213985,0.2413475,0.24869,0.27108875,0.2538325,0.3082825,0.1606625,0.1778225,0.2001525,0.22376125,0.230508342808276,0.204135333260755,0.331302991486507,0.176612895945982,0.249915325463828,0.112629060227526,0.523665602483895,0.5657961146339,0.489496374383036,0.760534616412724,0.472300059582451,0.895797469874695,0.716509650329911,0.656982567556048,1.18956389752703,1.40899726635236,0.978095145014294,1.35855772441638
34.52239112,2.72095208,5.1874,0.117295,0.07960625,0.76151,0.1160025,0.1093475,0.098375,0.2532825,0.11939875,0.7222675,0.2154425,0.17379375,0.1883,0.226305,0.12032,0.710085,0.2113725,0.17596625,0.173065,0.4474325,0.27535125,0.7043925,0.3421075,0.31566625,0.388115,0.36034,0.16106125,0.5345525,0.279215,0.23195625,0.293075,0.2724775,0.13966625,0.3864375,0.1983375,0.1606075,0.2130225,0.260679532617816,0.270839075451587,0.0228825363135902,0.206359283032768,0.168583800707518,0.144425625580767,0.608980125493789,0.507229402445059,0.548611037170328,0.579751978544756,0.508788950355003,0.548864382979272,1.20402775016018,1.16078997672872,0.544213016751516,0.938331618351488,0.912717637615168,1.23088146072285
34.52266061,-4.070580963,4.323,0.47244375,0.4602475,0.0428525,0.0400475,0.1040675,0.1051125,0.48083125,0.4677825,0.0944975,0.07357,0.153045,0.181755,0.481395,0.471275,0.08931375,0.09139,0.1630825,0.2097775,0.5772325,0.543655,0.34338625,0.1695175,0.387455,0.3096025,0.36612875,0.4325825,0.2139025,0.18522,0.21635,0.3564625,0.260075,0.3165325,0.12833625,0.13187,0.1767225,0.2691225,0.0955821122333479,0.155656934306569,0.334010013708864,0.137790883782289,0.353800789211222,0.128779351833883,0.450555018991481,0.582230458654846,0.373737300197664,0.777913784712493,0.456111032248906,0.869251701778894,0.540252806946478,0.671651371280038,1.43691480875005,1.4429368639895,1.08363864914997,1.28289497205372
34.52346909,-4.040667064,10.3689,0.1034075,0.51751625,0.0580325,0.0654575,0.1289825,0.0383975,0.1796375,0.50687375,0.1395975,0.1052775,0.22713,0.1501575,0.1815625,0.5135975,0.13506,0.127635,0.243685,0.173725,0.3423275,0.57914375,0.3165325,0.2399175,0.443335,0.2588925,0.35814,0.43586875,0.2072475,0.253585,0.35022,0.245225,0.268435,0.3199425,0.1557125,0.18467,0.2794625,0.2114825,0.196434774504571,0.21099594793566,0.268188801014395,0.185309575462707,0.261220095497169,0.105758132482806,0.784146760047031,0.552440564194986,0.49193210807737,0.769722925589005,0.630364171563265,0.816873798970615,1.47847160068847,0.622944036916068,1.15291351991707,1.44686018725271,1.14681863881651,1.21734062455029
34.52373859,-4.03985858,12.092,0.103435,0.5813025,0.21415,0.05971,0.2322725,0.0482975,0.172845,0.55873875,0.23564125,0.0958725,0.261175,0.11922,0.19094,0.56615,0.23643875,0.11746,0.263595,0.134015,0.349505,0.62372125,0.3871525,0.2317225,0.449055,0.192095,0.3528325,0.46944625,0.2616975,0.222565,0.385585,0.1947625,0.240605,0.34406,0.18512375,0.1635775,0.313755,0.16905,0.213847688357746,0.217755934293948,0.340104513478827,0.19188849685035,0.272632990425108,0.0888642043876701,0.688416474728545,0.551624623980664,0.478167517967726,0.705919796308084,0.698700604603,0.880033316848434,1.26010788729444,0.607718802437517,0.782967047491158,1.39262302060276,1.19029192511239,1.26142595978062
34.52373859,-4.025036378,2.3172,0.10063,0.3967775,0.0638625,0.3583325,0.3266525,0.0908125,0.17453625,0.4145975,0.14857625,0.3990875,0.34461,0.14815,0.19692125,0.418475,0.15765125,0.4450125,0.3469475,0.177905,0.3508525,0.50604875,0.3657025,0.5683225,0.5082625,0.2476725,0.334105,0.3946325,0.25747625,0.5759125,0.2750075,0.2427775,0.25170125,0.2948075,0.18009125,0.458735,0.24583,0.2137925,0.200775250883276,0.213978853841048,0.283970480983275,0.198771200340447,0.221772779349529,0.106742849449246,0.717399049458106,0.582567390987529,0.492452881782323,0.80717374378104,0.48366739627653,0.86320645206876,1.27818226829253,0.70448055439393,1.14233949936965,1.03083621246594,0.708551005555596,1.20172282960007
34.52373859,2.665166701,12.3442,0.4307675,0.1138025,0.2517425,0.07687,0.19274125,0.1354725,0.4541425,0.15332,0.2794075,0.1349225,0.24265375,0.17367,0.4722925,0.1623125,0.29253875,0.15706,0.2438775,0.2040575,0.606025,0.3346,0.331685,0.2538325,0.4013425,0.380085,0.41545,0.21481,0.19843375,0.24253,0.35727375,0.2808925,0.2927725,0.1686925,0.20063375,0.18863,0.262825,0.1853575,0.252704853177814,0.296035533714502,0.0651592920658063,0.238111685822101,0.171003694895218,0.225329864337484,0.483103007301679,0.50416168559474,0.604892443131284,0.743127850058602,0.654864610650505,0.487673809805701,0.619896568334242,1.03930689256835,0.68583649174682,1.2010059849739,1.07769269407797,0.90835916347108
34.52400808,2.662471755,11.53145,0.0261325,0.037875,0.35649,0.07621,0.22904125,0.1333825,0.1019225,0.154475,0.32677625,0.1623125,0.24473,0.16993,0.115755,0.1596725,0.3451325,0.171635,0.27047,0.204635,0.3412,0.322005,0.37140875,0.2856225,0.3800575,0.3003075,0.21602,0.20348,0.22031,0.2708825,0.32256875,0.274265,0.1620925,0.160195,0.1983925,0.2140125,0.250615,0.1923425,0.298949797119898,0.249190447277879,0.026543731794192,0.177386118446545,0.140644209631247,0.194488678292617,0.475065943728019,0.497492274964674,0.534162159615249,0.749284457632014,0.659413378238819,0.640485169368065,1.40030668221675,1.00327232303621,0.574829956610867,1.24690476884085,0.926590749436167,0.93992963080607
34.52427758,-4.025305872,3.6745,0.11123125,0.41232875,0.08722375,0.276025,0.3221425,0.0936175,0.18460125,0.43536,0.161735,0.3380925,0.33856,0.149085,0.20280625,0.4376425,0.1771625,0.392295,0.34065,0.1753475,0.35702625,0.52054125,0.36420375,0.5294925,0.502955,0.2411,0.34308375,0.41021125,0.2672525,0.54591,0.2772075,0.2346925,0.2582325,0.3109225,0.18795625,0.4288425,0.2477275,0.2118675,0.194139142470157,0.199145355795331,0.235703915353685,0.189177915971485,0.225567431759145,0.103315962769957,0.723287153255538,0.597306169299743,0.516074450084602,0.809912321704274,0.492544064578342,0.878753629199502,1.27329655767512,0.710448596742775,1.06092570380301,1.09316330822468,0.727220020548951,1.20827214531145
34.52481657,2.714214715,12.01855,0.05012625,0.4937975,0.697325,0.0750275,0.290105,0.11469625,0.15805,0.4769125,0.6853075,0.1330525,0.31667,0.16287625,0.15946625,0.4793875,0.6895975,0.1544475,0.308805,0.18215375,0.299125,0.5650225,0.6870125,0.2858425,0.38873375,0.33890375,0.19950625,0.2040575,0.274595,0.2339775,0.30193,0.29996375,0.15448875,0.2648325,0.31568,0.17873,0.22964625,0.21432875,0.220668918657646,0.300768261606813,-0.0108675545689977,0.18616141569503,0.132222821366582,0.191344491330503,0.516468867530297,0.468711422996429,0.459496734047779,0.625274408109361,0.590754597459058,0.632417758729433,0.968786498710542,0.552439310578603,0.45777428137428,1.15722170964244,0.743661048234323,1.17663649526842
34.52481657,2.721221574,16.1654,0.15591875,0.12014125,0.7031,0.061525,0.4469375,0.19886,0.22367875,0.16936625,0.6730425,0.112125,0.438385,0.28811125,0.217065,0.16755125,0.6783225,0.1306875,0.4347,0.29075125,0.3945225,0.3516775,0.6877825,0.3127375,0.473035,0.4360475,0.313975,0.2090075,0.462035,0.23296,0.33856,0.3210425,0.25233375,0.18355625,0.3482675,0.185715,0.258095,0.2503675,0.358376701118332,0.385225698111166,0.0488164840778796,0.265214319698958,0.134085651523104,0.198011027477734,0.639592798889797,0.521944821605022,0.506362839996656,0.593836684120069,0.545615017916222,0.574174831870381,1.16248013267915,1.09552301161585,0.513424661573219,1.42106169296987,0.5937313089487,0.861105498256671
34.52481657,2.741703163,12.35145,0.1673725,0.2230875,0.5478625,0.0844875,0.1659975,0.06079625,0.2087875,0.2851825,0.5232775,0.151945,0.2386525,0.13671,0.21613,0.27894,0.5188225,0.1921225,0.24919875,0.16377,0.387895,0.425075,0.551685,0.3231875,0.35840125,0.30364875,0.2965675,0.26981,0.2379925,0.2856225,0.33480625,0.30961625,0.2267175,0.2505325,0.2374975,0.2032325,0.2778125,0.2220425,0.252341868704061,0.311112909971533,0.10391052589831,0.204503175315928,0.183933073062567,0.133630068702606,0.584481625182072,0.589384226313003,0.430494756971823,0.628837748984723,0.775143780888041,0.731247864514509,1.04898672095498,0.89815910231591,0.45776252957418,1.05782768806361,1.11482300773981,1.355819136594
34.52508606,-4.071658941,9.4917,0.47714625,0.26338875,0.0371875,0.043155,0.07339125,0.126755,0.48820125,0.35165,0.0968075,0.07335,0.12773125,0.1872825,0.4862075,0.36914,0.09211875,0.090015,0.124225,0.22614,0.59739,0.42902125,0.27994375,0.1940475,0.3631725,0.3218125,0.37046,0.45473375,0.17844125,0.1981725,0.20475875,0.361055,0.267115,0.33339,0.11362375,0.14056,0.14227875,0.2756675,0.131586616468646,0.123561255315405,0.299471777749599,0.184392669136284,0.32571508691978,0.138415876249284,0.447136711361087,0.777094374695892,0.405880645665424,0.724358726600446,0.391766309398426,0.856609050301029,0.549384779132366,0.903153275180148,1.23344867358708,1.56151752485697,1.14533105252566,1.21901255859202
34.52508606,-3.992427533,10.6132,0.2599925,0.09544625,0.1847525,0.04101,0.4125075,0.0695275,0.2744575,0.15506625,0.1628625,0.0610025,0.41501,0.1169925,0.309465,0.1681975,0.1829375,0.0727725,0.407035,0.1416875,0.4347,0.31803125,0.3673525,0.1292025,0.52776,0.2167625,0.338835,0.260185,0.246875,0.195945,0.2476725,0.23351,0.2459125,0.19917625,0.1905825,0.1393225,0.2396975,0.18346,0.236116087423862,0.228598640833049,0.364158536439737,0.112118894109933,0.344470425762307,0.121446683571333,0.565706234184495,0.626278864105336,0.518800062610163,1.07832665776591,0.454178982871002,0.846364108182919,0.794637519590261,1.1841807993579,1.04179022890331,1.91449379916864,0.588886705074502,1.2948213498015
34.52508606,2.743050636,12.2329,0.14051875,0.1900325,0.4229025,0.06796,0.3627875,0.0839375,0.19914875,0.22669,0.44318375,0.1242525,0.4061275,0.15770625,0.1978425,0.2288075,0.43812375,0.145675,0.41303,0.1793075,0.39808375,0.3821475,0.46743875,0.27003,0.4894525,0.30012875,0.3106475,0.1974025,0.273,0.2373875,0.34748375,0.277895,0.25021625,0.1883275,0.2236375,0.1778775,0.2704425,0.21358625,0.304487468154046,0.27543722579482,0.0602005763755237,0.21720772294126,0.171874590896098,0.127479334313099,0.628551780875256,0.492813638712801,0.478431666180863,0.65873236307077,0.552540849214173,0.711648750744472,1.264724465168,0.823082722375796,0.510443681722344,1.22105714776043,0.654776892719657,1.19117298495601
34.52562505,2.714214715,12.9823,0.09794875,0.2789125,0.77669,0.07544,0.340815,0.20711,0.17868875,0.27982,0.7331025,0.1370675,0.35325875,0.267225,0.16953125,0.286035,0.7202325,0.1607175,0.35328625,0.2493775,0.33933,0.43151,0.7116525,0.28587,0.42038625,0.4300525,0.25082125,0.2151675,0.280315,0.2416225,0.28651625,0.315735,0.18907,0.207165,0.3213175,0.18379,0.22499875,0.2563075,0.247492207504855,0.419444334222343,-0.0698139369901001,0.217740515799666,0.158363159449856,0.167361011348945,0.557186219903928,0.480093161224537,0.451508987883834,0.642914611536713,0.535219099102314,0.595991187122503,1.11525161290323,0.724264513084063,0.446130242664695,1.1435593510352,0.63687378152985,1.02778919509579
34.52589455,-4.074892876,5.6334,0.4417675,0.49444375,0.0517075,0.0518175,0.1209525,0.042385,0.44607125,0.5191525,0.12417,0.0844875,0.17961,0.1519725,0.4457,0.52336,0.113555,0.108935,0.18643,0.1911875,0.55878,0.56643875,0.3419975,0.2118125,0.408025,0.3251125,0.3363875,0.49678125,0.2222075,0.24187,0.22383,0.3666925,0.2479475,0.36205875,0.14859,0.169105,0.184505,0.28301,0.193270260053981,0.128612423356322,0.339733293489224,0.174157146448423,0.3670798998873,0.164356561546287,0.443730090554422,0.639184289563523,0.434476860210966,0.798371200944231,0.452190429507996,0.870498673536084,0.556310298407,0.691796755579333,1.30852890669719,1.55234773029788,0.989674408625221,1.48027459954233
34.52670303,-3.994313995,8.4997,0.1260125,0.0827825,0.1165525,0.04321,0.41271375,0.0694175,0.1713325,0.13603625,0.1928925,0.0653475,0.4226,0.11592,0.1777675,0.141935,0.2000975,0.07896,0.420455,0.1394325,0.4120125,0.30945125,0.3616325,0.12549,0.54468625,0.2026,0.2971175,0.24671,0.2638975,0.1728175,0.33420125,0.215745,0.201335,0.18655375,0.197595,0.1226575,0.26553375,0.178565,0.277409278651199,0.2731591920462,0.359039417462908,0.0912227733448351,0.285511094621024,0.103992176818392,0.488662358544947,0.602853438142518,0.546397240292286,0.977428480357,0.487498537001806,0.881367226061205,1.13257485198363,1.31436044668334,0.987493596871525,1.55341312056738,0.631539046984814,1.28065551431696
34.53236242,2.740086195,5.16645,0.1553,0.26178,0.55075,0.074835,0.191655,0.05058,0.22046125,0.25144,0.5407675,0.13869,0.21866,0.09997,0.20847125,0.2405225,0.53918625,0.17114,0.2224,0.11482,0.36491875,0.403955,0.56484375,0.30292,0.318045,0.2447575,0.2374975,0.22867,0.436075,0.302095,0.309025,0.24704,0.1928375,0.251385,0.34659,0.20029,0.2624125,0.1766125,0.258513293569124,0.338501589310628,0.0748885564103669,0.199048547940842,0.215447976417253,0.157246309287683,0.528439549899806,0.622309415652734,0.613603319502075,0.661197675954047,0.825079784307252,0.721581565427004,0.925007644939051,1.04516209502229,0.642802000236468,1.17032838611663,1.17991232014388,1.53816843755443
34.53263191,2.744667603,11.74695,0.18632,0.2404675,0.64591375,0.228285,0.10622625,0.04792625,0.2338125,0.27322,0.6217,0.26424125,0.1562625,0.0855325,0.23494,0.270305,0.62786,0.2811125,0.16474625,0.1084125,0.36661,0.427935,0.65562125,0.4015075,0.29124625,0.2109325,0.2475075,0.2475075,0.41914875,0.36830125,0.26836625,0.22197375,0.189345,0.207165,0.31898,0.3109775,0.20772875,0.15160125,0.257316235104962,0.295213819297052,0.112194335759036,0.264270984423503,0.178563501278445,0.151789284965291,0.516475273451352,0.48410389428301,0.486530904847883,0.774524759811461,0.713240943016434,0.718719258530573,0.805929173405976,0.766412016055937,0.508043194342688,1.10623860554049,1.26090123447423,1.39837426496022
34.53424888,2.742242152,11.64635,0.113555,0.4051375,0.52972625,0.076045,0.1513125,0.078795,0.1640175,0.4038175,0.502295,0.135005,0.185165,0.1343175,0.15264625,0.400545,0.50158,0.1669875,0.19089875,0.12461,0.3335275,0.532545,0.51966125,0.2892525,0.3043225,0.2754475,0.18973,0.29445,0.36804,0.261615,0.2913975,0.2845775,0.14705,0.2487175,0.30780125,0.1905275,0.24485375,0.2221525,0.252834742698479,0.295270950738177,0.0750522520742067,0.243879623690399,0.176027615380217,0.127641640074658,0.440893179722812,0.46703564956952,0.592311337433761,0.658689207526296,0.804586417369731,0.806514853102679,0.963338437727753,0.620947708746833,0.613663323896487,1.1409686353769,1.28263673806141,1.78278228071583
